itemID,korName,engName,specialRule,nationName
1220,특별 식이처방음식,Specific diet prescription food,"[국내선] 객실, 위탁수하물 반입 가능                          \n\n[국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용물품이나 특별 식이처방음식의 경우 비행여정에 적합한 용량은 투명 비닐지퍼백 없이 반입 가능. '특별 식이처방음식'이라 함은 어린아이 음식·젖당불내증 또는 글루텐불내증 승객의 특별영양식품 등 승객의 건강에 꼭 필요한 액체·분무·겔류 물품을 말한다.                                                                         \n\n* 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능\n\n* 유아를 동반할 경우 유아용 우유, 물, 주스, 모유, 액체·겔·죽 형태의 음식은 100ml 이상이라도 비행여정에 적합한 용량은 허용됨\n\n* 특별 식이처방음식은 승객의 건강에 꼭 필요한 음식임이 확인되어야 반입가능하며, 비행여정을 초과한 분량은 보안검색대를 통과할 수 없음[Domestic flgihts] Items are allowed as carry-on or checked baggage.\n[International flights] The same restrictions as domestic flights apply for checked baggage. For controlled liquid-aerosl-gel but special diet prescription foods the amount needed by the passenger during the flight may be allowed as carry-on baggage without 1 quart size clear plastic zip top bag. 'Special diet prescription food' refer to foods for babies, and liquids, aerosols, gels, etc. that are reuired for the health of a passenger with lactose intolerance or gluten intolerance.\n* LAGs(Liquids, Aerosols and Gels) Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag. \n* When travelling with a baby you are allowed baby formula and food are allowed in excess 100ml in resanable quantities.\n* Special diet prescription food can be carried on only if it is confirmed to be essential for the health of a passenger, and any amount that exceeds the ‘flight schedule’ may not pass through the security checkpoint.",korea
5518,,Sea Shells,,US
6465,,Glow Sticks,"Glow sticks must follow the 3-1-1 liquids rule for carry-on bags. Please place them in a single, quart-size bag with other liquids, gels and aerosols.",Canada
5529,,Bang Snaps,,US
5538,,BB Guns,"Check with your airline to see if they allow firearms in checked bags. Read the guidelines for traveling with firearms.When traveling, be sure to comply with the laws concerning possession of firearms as they vary by local, state and international government.",US
5548,,Steel Toe Boots,"To help officers get a clear look at your bag and reduce the need for additional screening, we suggest you pack your bag in neat layers.TSA PreCheck® travelers do not need to remove shoes, laptops, 3-1-1 liquids, belts or light jackets. Please see TSA PreCheck® for more information.",US
5555,,Playstation,"Please carefully pack your electronics items and make sure all cords are wrapped. While you can pack expensive, fragile electronics items in checked or carry-on bags, we recommend packing them in your carry-on. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",US
6508,,E-liquids,,Canada
5465,,Nuts,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5472,,Sewing Machine,"For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",US
2264,LP 가스,LPG,,korea
5479,,Curling Iron (cordless),"Cordless curling irons that contain lithium metal or lithium ion batteries or are gas or butane fueled are only allowed in carry-on bags.\nA safety cover must be securely fitted over the heating element. The device must be protected from accidental activation.\nFor more information to portable electronic devices, see the FAA regulations. Gas refills (spare cartridges) are not permitted.",US
5488,,Snack Bar,,US
5493,,Engine-powered Equipment Completely Purged of Fuel,"No amount of fuel may remain in the engine, including residual vapors.Even if completely purged, some airlines may refuse to allow engine powered equipment in carry-on if it has ever contained fuel.",US
5508,,Sabers,Any sharp objects in checked baggage should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,US
5519,,Inhalers,"TSA allows larger amounts of medically necessary liquids, gels, and aerosols in reasonable quantities for your trip, but you must declare them to TSA officers at the checkpoint for inspection.We recommend, but do not require, that your medications be labeled to facilitate the security process.Learn more about transporting medication on your next flight.",US
5531,,Detergent (powder or pellet),"Powder-like substances greater than 12 oz. / 350 mL must be placed in a separate bin for X-ray screening. They may require additional screening and containers may need to be opened. For your convenience, we encourage you to place non-essential powders greater than 12 oz. in checked bags.",US
5547,,Cast Iron Cookware,,US
5554,,Throwing Stars,Any sharp objects in checked baggage should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,US
5564,,Snacks,"Solid food items (not liquids or gels) can be transported in either your carry-on or checked baggage.TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
1370,목발,Crutch,"단, 노약자·장애인·환자가 사용하는 경우에만 객실 반입 가능Crutches which are partially allowed as carry-on baggage only for the elderly and infirm, the disabled and patients.",korea
6466,,Bows and Arrows,,Canada
5584,,Spices (dry),"Solid food items (not liquids or gels) can be transported in either your carry-on or checked bags. Liquid or gel food items larger than 3.4 oz are not allowed in carry-on bags and should be placed in your checked bags if possible.TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5595,,Freezer packs,"Frozen liquid items and gel packs are allowed through the checkpoint as long as they are frozen solid when presented for screening. If frozen liquid items are partially melted, slushy, or have any liquid at the bottom of the container, they must meet 3-1-1 liquids requirements.",US
5604,,Makeup Remover,The FAA limits the total amount of restricted medicinal and toiletry articles in checked baggage. The total aggregate quantity per person cannot exceed 2 kg (70 ounces) or 2 L (68 fluid ounces). The capacity of each container must not exceed 0.5 kg (18 ounces) or 500 ml (17 fluid ounces). See the FAA regulations for more information.,US
5613,,Deodorant (aerosol),"The FAA limits the total amount of restricted medicinal and toiletry articles, including aerosols, in checked baggage. The total aggregate quantity per person cannot exceed 2 kg (70 ounces) or 2 L (68 fluid ounces). The capacity of each container must not exceed 0.5 kg (18 ounces) or 500 ml (17 fluid ounces). See the FAA regulations for more information.Permitted aerosol release devices (button/nozzle) must be protected by caps or other suitable means to prevent accidental release.",US
5624,,Rocket Launcher,,US
5634,,Bobby Pins,,US
5641,,Cigarettes,,US
5652,,Swords,"Cutting or thrusting weapons, including fencing foils.Any sharp objects in checked baggage should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.",US
5668,,Surge Protector,,US
5733,,Rainbow Flame Crystals,"Many flame crystals contain HAZMAT. Passengers may bring flame crystals but only in checked baggage luggage.  Even if an item is generally permitted, it may be subject to additional screening or not allowed through checked baggage if it triggers an alarm during the screening process, appears to have been tampered with, or poses other security concerns. The final decision rests with the TSA officer on whether to allow any item on the plane. Passengers should check the product label for indications of flammable contents or other hazards.",US
